,company_id,name_latest,names_previous
9741,67347,Modine Manufacturing CO,
9742,67472,Molex Inc,
9743,67517,Monarch Cement CO,
9744,67625,Monmouth Real Estate Investment Corp,
9745,6769,Apache Corp,
9746,67716,MDU Resources Group Inc,
9747,67887,Moog Inc.,Moog Inc
9748,68145,Morgans Foods Inc,
9749,68270,Ruby Tuesday Inc,
9750,6845,"Apogee Enterprises, Inc.",
9751,68505,"Motorola Solutions, Inc.",
9752,68589,Questar GAS CO,
9753,68622,Qwest Corp,
9754,68709,MTS Systems Corp,
9755,6879,Appalachian Power CO,
9756,6885,Stage Stores Inc,
9757,69422,Intergroup Corp,
9758,69488,Myers Industries Inc,
9759,69499,Mylan Inc.,
9760,6951,Applied Materials Inc /DE,
9761,6955,Actuant Corp,
9762,69633,"Napco Security Technologies, Inc",
9763,69671,Nash Finch CO,
9764,69733,Nathans Famous Inc,
9765,69891,National Beverage Corp,
9766,700564,Fulton Financial Corp,
9767,700565,First MID Illinois Bancshares Inc,
9768,700721,American Medical Alert Corp,
9769,700733,National Penn Bancshares Inc,
9770,700764,Victory Energy Corp,
9771,700815,Adino Energy Corp,
9772,700841,RCM Technologies Inc,
9773,700863,Susquehanna Bancshares Inc,
9774,700890,Asherxino Corp,
9775,700923,MYR Group Inc.,
9776,701221,Cigna Corp,
9777,701288,Atrion Corp,
9778,701345,US Airways Group Inc,
9779,701347,Central Pacific Financial Corp,
9780,701374,SIX Flags Entertainment Corp,
9781,70145,National Fuel GAS CO,
9782,701719,Dgse Companies Inc,
9783,701811,Mentor Graphics Corp,
9784,701853,Bancorpsouth Inc,
9785,701869,Independence Holding CO,
9786,701985,"L Brands, Inc.",Limited Brands Inc
9787,702165,Norfolk Southern Corp,
9788,702325,First Midwest Bancorp Inc,
9789,702513,Bank OF Commerce Holdings,
9790,702644,Real Estate Associates LTD V,
9791,70318,Tenet Healthcare Corp,
9792,7032,Aramark Corp,
9793,703329,First Farmers & Merchants Corp,
9794,703339,"Capital Group Holdings, Inc.",
9795,703351,Brinker International Inc,
9796,703360,LSI Corp,
9797,703361,Integrated Device Technology Inc,
9798,703604,Lawson Products Inc/New/De/,
9799,703699,Southern Michigan Bancorp Inc,
9800,7039,Trecora Resources,Arabian American Development CO
9801,703901,Viropro Inc,
9802,704051,"Legg Mason, Inc.",Legg Mason Inc
9803,70415,GP Strategies Corp,
9804,704159,VBI Vaccines Inc.,Paulson Capital (Delaware) Corp.Paulson Capital Corp
9805,704165,Realmark Property Investors LTD Partnership II,
9806,704172,PHI Group Inc,
9807,704366,"Elite Data Services, Inc.",Dynamic Energy Alliance CorpMammatech Corp
9808,704384,Biovest International Inc,
9809,704415,"Healthways, Inc",
9810,704432,Hydromer Inc,
9811,704440,Repro MED Systems Inc,
9812,704532,Nanometrics Inc,
9813,704561,United Bancorporation OF Alabama Inc,
9814,704562,Peregrine Pharmaceuticals Inc,
9815,70487,National Research Corp,
9816,70502,National Rural Utilities Cooperative Finance Corp /DC/,
9817,70530,National Semiconductor Corp,
9818,705432,Southside Bancshares Inc,
9819,705752,Century Properties Fund XIX,
9820,706129,Horizon Bancorp /IN/,
9821,706465,Henry County Bancshares Inc,
9822,706688,Aaron'S Inc,
9823,706698,Utah Medical Products Inc,
9824,70684,National Western Life Insurance CO,
9825,706863,Union Bankshares Inc,
9826,706874,Palmetto Bancshares Inc,
9827,707179,OLD National Bancorp /IN/,
9828,707388,Digirad Corp,
9829,707511,Regenerx Biopharmaceuticals Inc,
9830,707549,LAM Research Corp,
9831,707604,Britton & Koontz Capital Corp,
9832,707605,Ameriserv Financial Inc /PA/,
9833,707674,Fact Corp,
9834,707855,Princeton National Bancorp Inc,
9835,707886,United Community Financial Corp,
9836,70793,Nbty Inc,
9837,7084,Archer Daniels Midland CO,
9838,70858,Bank OF America Corp /DE/,
9839,70866,NCR Corp,
9840,708717,"Tamir Biotechnology, Inc.",
9841,708781,Cass Information Systems Inc,
9842,708818,"Quality Systems, Inc",
9843,708819,Mcdermott International Inc,
9844,708821,PAR Technology Corp,
9845,708850,Dionex Corp /DE,
9846,708870,National Property Investors 6,
9847,708955,First Financial Bancorp /OH/,
9848,709005,Noble Romans Inc,
9849,709255,Textron Financial Corp,
9850,709283,Quantum Corp /DE/,
9851,709337,Farmers National Banc Corp /OH/,
9852,709804,Steel Excel Inc.,Adpt Corp
9853,709878,Universal American Corp.,
9854,710507,"First Banks, Inc",
9855,710752,Sabine Royalty Trust,
9856,710782,Arbor Entech Corp,
9857,710846,"Fushi Copperweld, Inc.",
9858,711034,Thunder Mountain Gold Inc,
9859,711065,Applied Micro Circuits Corp,
9860,711213,DEL Taco Restaurant Properties I,
9861,711377,Neogen Corp,
9862,711404,Cooper Companies Inc,
9863,711477,Kiewit Royalty Trust,
9864,711513,Boeing Capital Corp,
9865,711665,Photomedex Inc,
9866,711669,Colony Bankcorp Inc,
9867,71180,Nevada Power CO,
9868,712034,Acco Brands Corp,
9869,712515,Electronic Arts Inc.,
9870,712534,First Merchants Corp,
9871,712537,First Commonwealth Financial Corp /PA/,
9872,712757,Cambridge Holdings LTD,
9873,712770,ONE Liberty Properties Inc,
9874,712771,"Connectone Bancorp, Inc.",Center Bancorp Inc
9875,713002,Flow International Corp,
9876,713095,Farmers Capital Bank Corp,
9877,713275,Pharmos Corp,
9878,713425,American Software Inc,
9879,713671,DNB Financial Corp /PA/,
9880,713676,"PNC Financial Services Group, Inc.",PNC Financial Services Group Inc
9881,714256,"Wound Management Technologies, Inc.",
9882,714284,Sorl Auto Parts Inc,
9883,714310,Valley National Bancorp,
9884,714311,International Lease Finance Corp,
9885,714395,"German American Bancorp, Inc.",
9886,714530,Newbridge Bancorp,
9887,714560,US Airways Inc,
9888,714562,First Financial Corp /IN/,
9889,714603,DST Systems Inc,
9890,714712,Juniata Valley Financial Corp,
9891,714980,City National Bancshares Corp,
9892,715072,Renasant Corp,
9893,715073,Wegener Corp,
9894,71508,Entergy NEW Orleans Inc,
9895,715446,Itus Corp,Copytele Inc
9896,71557,NEW ULM Telecom Inc,
9897,715578,Real Estate Associates LTD VI,
9898,715579,Acnb Corp,
9899,715787,Interface Inc,
9900,715788,"Signal Bay, Inc.",
9901,715812,Biosynergy Inc,
9902,715957,Dominion Resources Inc /VA/,
9903,716006,YRC Worldwide Inc.,
9904,716133,Cincinnati Bell Inc,
9905,716314,Graham Corp,
9906,716605,Penns Woods Bancorp Inc,
9907,716634,Reading International Inc,
9908,716643,Regis Corp,
9909,716688,Microwave Filter CO Inc /NY/,
9910,716778,SPO Global Inc,SPO Medical Inc
9911,71691,NEW York Times CO,
9912,717059,West Coast Bancorp /NEW/OR/,
9913,717423,Murphy OIL Corp /DE,
9914,717538,Arrow Financial Corp,
9915,717588,"China Solar & Clean Energy Solutions, Inc.",
9916,717605,Hexcel Corp /DE/,
9917,717720,Value Line Inc,
9918,717806,United Security Bancshares Inc,
9919,717954,Unifirst Corp,
9920,718096,Cosmo Communications Corp,
9921,718130,Integral Systems Inc /MD/,
9922,71829,Newpark Resources Inc,
9923,718332,"Rave Restaurant Group, Inc.","Pizza INN Holdings, Inc /MO/Pizza INN Inc /MO/"
9924,718396,Vicon Fiber Optics Corp,
9925,718413,Community Bancorp /VT,
9926,718789,Shfl Entertainment Inc.,Shuffle Master Inc
9927,718877,"Activision Blizzard, Inc.",
9928,718916,Burlington Coat Factory Warehouse Corp,
9929,718924,Span America Medical Systems Inc,
9930,718937,Staar Surgical CO,
9931,719135,Bovie Medical Corp,
9932,719152,Integral Vision Inc,
9933,719164,Schawk Inc,
9934,719184,Consolidated Capital Institutional Properties 2,
9935,719209,Isramco Inc,
9936,719220,S&T Bancorp Inc,
9937,719264,First Citizens Bancshares Inc /TN/,
9938,719274,Giga Tronics Inc,
9939,719402,First National Corp /VA/,
9940,719413,Hecla Mining Co/De/,
9941,719494,"Inrad Optics, Inc.",Photonic Products Group Inc
9942,719581,DSI Realty Income Fund VII,
9943,719731,Heritage Bankshares Inc /VA,
9944,719733,KEY Tronic Corp,
9945,719739,SVB Financial Group,
9946,719866,Arctic CAT Inc,
9947,719955,Williams Sonoma Inc,
9948,720002,Mainsource Financial Group,
9949,720005,Raymond James Financial Inc,
9950,720154,Bioanalytical Systems Inc,
9951,72020,Nicor Inc,
9952,720392,"Angeles Partners Xii, LP",Angeles Partners XII
9953,720500,Amtech Systems Inc,
9954,720672,Stifel Financial Corp,
9955,720762,NON Invasive Monitoring Systems Inc /FL/,
9956,720858,Investors Title CO,
9957,720875,Dynatronics Corp,
9958,721237,Nobel Learning Communities Inc,
9959,721371,Cardinal Health Inc,
9960,721447,CCA Industries Inc,
9961,72162,NL Industries Inc,
9962,721683,Total System Services Inc,
9963,721693,China Recycling Energy Corp,
9964,72170,Inergetics Inc,
9965,721765,Ll&E Royalty Trust,
9966,721994,Lakeland Financial Corp,
9967,72205,Nobility Homes Inc,
9968,72207,Noble Energy Inc,
9969,722077,AMC Entertainment Inc,
9970,722104,Savient Pharmaceuticals Inc,
9971,722256,Hudson Valley Holding Corp,
9972,722313,Nortech Systems Inc,
9973,722392,Planar Systems Inc,
9974,722572,Franklin Wireless Corp,
9975,722648,Real Estate Associates LTD VII,
9976,722723,"Hanger, Inc.",Hanger Orthopedic Group Inc
9977,722830,Immunomedics Inc,
9978,722833,Capital Realty Investors III LTD Partnership,
9979,723125,Micron Technology Inc,
9980,72316,Nord Resources Corp,
9981,723188,"Community Bank System, Inc.",Community Bank System Inc
9982,723254,Cintas Corp,
9983,723269,Ironstone Group Inc,
9984,72331,Nordson Corp,
9985,72333,Nordstrom Inc,
9986,723458,State Bancorp Inc,
9987,723531,Paychex Inc,
9988,723533,Allied Ventures Holdings Corp.,"Dephasium Corp.PAY Mobile, Inc"
9989,723594,First Century Bankshares Inc,
9990,723603,Culp Inc,
9991,723612,"Avis Budget Group, Inc.",
9992,723646,Franklin Financial Services Corp /PA/,
9993,723733,"Multi Solutions II, Inc",
9994,724004,Mesa Laboratories Inc /CO,
9995,724267,Phazar Corp,
9996,72444,"Aviragen Therapeutics, Inc.","Biota Pharmaceuticals, Inc.Nabi Biopharmaceuticals"
9997,724445,Burzynski Research Institute Inc,
9998,724571,Freds Inc,
9999,724606,Panera Bread CO,
10000,724742,Trinity Place Holdings Inc.,Syms Corp
10001,724910,NVE Corp /NEW/,
10002,724915,"SEN YU International Holdings, Inc.",
10003,724941,Merisel Inc /DE/,
10004,725363,CEL SCI Corp,
10005,725537,Security Capital Corp/Ms,
10006,72573,Movado Group Inc,
10007,725876,Function(X) Inc.,"Draftday Fantasy Sports, Inc.Function (X) Inc.Viggle Inc."
10008,726037,"Windgen Energy, Inc.",
10009,726293,"Nabufit Global, Inc.","Agricon Global CorpBayhill Capital CorpCryptosign, Inc.Strategabiz, Inc."
10010,72633,North European OIL Royalty Trust,
10011,726435,"Apollo Solar Energy, Inc.",
10012,726513,Tribune Media CO,
10013,726514,Electro Scientific Industries Inc,
10014,726516,First Equity Properties Inc,
10015,726517,Merchants Bancshares Inc,
10016,726601,Capital City Bank Group Inc,
10017,726728,Realty Income Corp,
10018,726845,Capital Gold Corp,
10019,726854,City Holding CO,
10020,726958,Caseys General Stores Inc,
10021,727207,"Accelerate Diagnostics, Inc",Accelr8 Technology Corp
10022,727273,Cadiz Inc,
10023,727346,"Global Healthcare Reit, Inc.",Global Casinos Inc
10024,72741,Eversource Energy,Northeast Utilities
10025,727510,"Enzon Pharmaceuticals, Inc.",Enzon Pharmaceuticals Inc
10026,727538,Apache Offshore Investment Partnership,
10027,727634,Isign Solutions Inc.,Communication Intelligence Corp
10028,727672,Spectrascience Inc,
10029,727892,Riversource Life Insurance CO,
10030,727920,AXA Equitable Life Insurance CO,
10031,728249,Interphase Corp,
10032,728303,Coast Distribution System Inc,
10033,728331,Sutron Corp,
10034,728385,Midwest Energy Emissions Corp.,"China Youth Media, Inc."
10035,728387,"Isoray, Inc.",
10036,728391,"Ipalco Enterprises, Inc.",
10037,728447,Minn Shares Inc,
10038,728478,Kent International Holdings Inc,
10039,728535,Hunt J B Transport Services Inc,
10040,7286,Arizona Public Service CO,
10041,72903,Xcel Energy Inc,
10042,72909,Northern States Power CO /WI/,
10043,72911,Nortel Networks Corp,
10044,729156,Peoples Educational Holdings,
10045,729237,Parkway Properties Inc,
10046,729580,BEL Fuse Inc /NJ,
10047,72971,Wells Fargo & Company/Mn,Wells Fargo & Co/Mn
10048,729986,United Bankshares Inc/Wv,
10049,730000,Supertex Inc,
10050,73020,Northwest Natural GAS CO,
10051,730255,Calamp Corp.,
10052,730263,Thor Industries Inc,
10053,730272,Repligen Corp,
10054,730349,Tofutti Brands Inc,
10055,730464,Devry Education Group Inc.,Devry Inc
10056,73048,Broadview Institute Inc,
10057,730669,Fccc Inc,
10058,730708,Seacoast Banking Corp OF Florida,
10059,730716,Zygo Corp,
10060,730729,Genesis Solar Corp,
10061,73088,Northwestern Corp,
10062,731012,Healthcare Services Group Inc,
10063,731122,Ccfnb Bancorp Inc,
10064,731131,National Housing Partnership Realty Fund I,
10065,73124,Northern Trust Corp,
10066,731245,Presidential Realty Corp/De/,
10067,731288,Paccar Financial Corp,
10068,731653,United Bancorp Inc /OH/,
10069,731657,Spire Corp,
10070,731727,Silverado Gold Mines LTD,
10071,731766,Unitedhealth Group Inc,
10072,731802,Atmos Energy Corp,
10073,731859,Ampal-American Israel Corp,
10074,731939,Temple Inland Inc,
10075,732026,Trio-Tech International,Trio Tech International
10076,7323,Entergy Arkansas Inc,
10077,732412,Multiband Corp,
10078,732417,Hills Bancorporation,
10079,732712,Verizon Communications Inc,
10080,732717,At&T Inc.,
10081,732834,"Continental Resources, Inc",Continental Resources Inc
10082,73290,Biomerica Inc,
10083,733076,Metlife Insurance CO USA,Metlife Insurance CO OF Connecticut
10084,73309,Nucor Corp,
10085,7332,Southwestern Energy CO,
10086,733269,Acxiom Corp,
10087,733337,Receivable Acquisition & Management Corp,
10088,733590,Transcontinental Realty Investors Inc,
10089,734089,Drayton Richdale Corp,
10090,734543,"Alco, Inc.",
10091,736012,Intrusion Inc,
10092,73605,Oakridge Holdings Inc,
10093,736772,CNB Financial Corp/Pa,
10094,736822,Immucor Inc,
10095,737207,"Marina Biotech, Inc.",
10096,737210,LNB Bancorp Inc,
10097,737300,Cover ALL Technologies Inc,
10098,737468,Washington Trust Bancorp Inc,
10099,73756,Oceaneering International Inc,
10100,737758,Toro CO,
10101,737875,First Keystone Corp,
10102,738214,"Aemetis, Inc",
10103,73887,Bristow Group Inc,
10104,739421,Citizens Financial Services Inc,
10105,73960,Ohio Edison CO,
10106,739608,Penford Corp,
10107,739708,"Iheartcommunications, Inc.",Clear Channel Communications Inc
10108,73986,Ohio Power CO,
10109,739878,"KID Brands, Inc",
10110,739944,Medtox Scientific Inc,
10111,740156,Century Properties Growth Fund Xxii,
10112,740260,Ventas Inc,
10113,740371,Capital Realty Investors IV Limited Partnership,
10114,74046,OIL DRI Corp OF America,
10115,740571,Nvcn Corp,
10116,740663,First OF Long Island Corp,
10117,740664,R F Industries LTD,
10118,740670,Michaels Stores Inc,
10119,740694,Kaydon Corp,
10120,740726,Broadcast International Inc,
10121,740761,Bucyrus International Inc,
10122,740806,F&M Bank Corp,
10123,740942,Tower Bancorp Inc,
10124,740971,OLD Point Financial Corp,
10125,741114,"Isatori, Inc.",Integrated Security Systems Inc
10126,74145,Oklahoma GAS & Electric CO,
10127,741508,"NV Energy, Inc.",
10128,741516,American National Bankshares Inc.,American National Bankshares Inc
10129,741815,Hooper Holmes Inc,
10130,74208,"Udr, Inc.",
10131,742112,Invacare Corp,
10132,742126,"US Ecology, Inc.",
10133,742278,RPC Inc,
10134,742550,Xeta Technologies Inc,
10135,74260,OLD Republic International Corp,
10136,74303,Olin Corp,
10137,7431,Armstrong World Industries Inc,
10138,743238,Spartan Motors Inc,
10139,743316,Maxim Integrated Products Inc,
10140,743366,DSI Realty Income Fund Viii,
10141,743367,BAR Harbor Bankshares,
10142,743758,"Cloudcommerce, Inc.","Warp 9, Inc."
10143,743870,Rancon Realty Fund IV,
10144,743988,Xilinx Inc,
10145,744187,REX American Resources Corp,
10146,744218,"Celldex Therapeutics, Inc.",
10147,744452,Applied DNA Sciences Inc,
10148,744455,Great West Life & Annuity Insurance CO,
10149,744485,Northern States Financial Corp /DE/,
10150,744786,Oxford Residential Properties I LTD Partnership,
10151,744825,American Shared Hospital Services,
10152,744962,Nutrition 21 Inc,
10153,745308,ST JOE CO,
10154,745538,HCW Pension Real Estate Fund LTD Partnership,
10155,745543,"ALL State Properties Holdings, Inc.",
10156,745544,SUN Life Assurance CO OF Canada (U.S.),SUN Life Assurance CO OF Canada US
10157,745651,"Advanced Battery Technologies, Inc.",
10158,745655,"China Crescent Enterprises, Inc.",
10159,745732,Ross Stores Inc,
10160,745981,Midsouth Bancorp Inc,
10161,746210,"Glowpoint, Inc.",Glowpoint Inc
10162,746514,NEW England Realty Associates Limited Partnership,
10163,746515,Expeditors International OF Washington Inc,
10164,746598,Brady Corp,
10165,746631,Bravo Enterprises Ltd.,Organa Gardens International
10166,746838,Unisys Corp,
10167,74688,OPT Sciences Corp,
10168,746967,Daleco Resources Corp,
10169,747159,JMB 245 Park Avenue Associates LTD,
10170,747540,Surge Components Inc,
10171,747605,Veramark Technologies Inc,
10172,748015,Sealy Corp,
10173,74818,Orbit International Corp,
10174,748268,Energytek Corp.,Broadleaf Capital Partners Inc
10175,748270,Medical Action Industries Inc,
10176,748592,NTN Buzztime Inc,
10177,748714,NPC International Inc,
10178,748790,"Global Clean Energy Holdings, Inc.",
10179,749038,Concurrent Computer Corp/De,
10180,749153,DEL Taco Restaurant Properties II,
10181,74925,Original Sixteen TO ONE Mine Inc /CA/,
10182,749251,Gartner Inc,
10183,749254,"Access TO Money, Inc.",
10184,749647,Celsion Corp,
10185,749660,Icad Inc,
10186,749872,Barry R G Corp /OH/,
10187,749935,Winland Electronics Inc,
10188,750004,Scientific Games Corp,
10189,750150,Westbridge Research Group,
10190,750199,"EPL OIL & Gas, Inc.",Energy Partners LTD
10191,750304,Housing Programs LTD,
10192,750556,Suntrust Banks Inc,
10193,750558,QNB Corp,
10194,750574,"Auburn National Bancorporation, Inc",Auburn National Bancorporation Inc
10195,750577,Hancock Holding CO,
10196,750686,Camden National Corp,
10197,750813,Seitel Inc,
10198,751085,"Magnetek, Inc.",
10199,751364,"National Retail Properties, Inc.",
10200,751365,Virco MFG Corporation,
10201,751652,Questar Corp,
10202,751978,Vicor Corp,
10203,75208,Overseas Shipholding Group Inc,
10204,752294,Electronic Systems Technology Inc,
10205,752431,Network Equipment Technologies Inc,
10206,75252,Owens & Minor Inc/Va/,
10207,752634,Earth Search Sciences Inc,
10208,752642,"UMH Properties, Inc.",
10209,752714,Mcgrath Rentcorp,
10210,75288,Oxford Industries Inc,
10211,752902,Lucid Inc,
10212,753048,"Axion International Holdings, Inc.",
10213,753224,China Nutrifruit Group LTD,
10214,753308,Nextera Energy Inc,
10215,75340,P&F Industries Inc,
10216,753568,Exar Corp,
10217,7536,Arrow Electronics Inc,
10218,75362,Paccar Inc,
10219,753772,Medizone International Inc,
10220,75439,"Medite Cancer Diagnostics, Inc.",Cytocore Inc
10221,754673,Suffolk Bancorp,
10222,754737,Scana Corp,
10223,754811,U S Global Investors Inc,
10224,754813,"Healthwarehouse.Com, Inc.",
10225,75488,Pacific GAS & Electric CO,
10226,755001,Unitil Corp,
10227,755003,Material Sciences Corp,
10228,75527,Pacific Enterprises Inc,
10229,755806,"Poniard Pharmaceuticals, Inc.",
10230,75594,Pacificorp /OR/,
10231,75677,Packaging Corp OF America,
10232,75679,GCI Inc,
10233,756862,Highlands Bankshares Inc /WV/,
10234,757011,USG Corp,
10235,757641,BNL Financial Corp,
10236,758004,Novell Inc,
10237,75829,Pall Corp,
10238,758743,Video Display Corp,
10239,758938,Qualstar Corp,
10240,759458,Canandaigua National Corp,
10241,759718,Berkshire Bancorp Inc /DE/,
10242,759944,Citizens Financial Group Inc/Ri,
10243,759999,Centenary International Corp,
10244,760326,Outdoor Channel Holdings Inc,
10245,760498,Bancfirst Corp /OK/,
10246,76063,Panhandle Eastern Pipe Line CO LP,
10247,761034,"EC Development, Inc.",
10248,76149,Paradise Inc,
10249,761648,"Cedar Realty Trust, Inc.",Cedar Shopping Centers Inc
10250,7623,Arts WAY Manufacturing CO Inc,
10251,76267,Park Electrochemical Corp,
10252,76282,Park Ohio Holdings Corp,
10253,76321,Parker Drilling CO /DE/,
10254,763293,First Community Financial Corp,
10255,76334,Parker Hannifin Corp,
10256,76348,"China Ruitai International Holdings Co., Ltd.",
